"N","Time","avg(X)","avg(Y)","avg(Z)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
59,458,2,1.005629,0,1.0051234,1.0277006,0.0013384551,2,2,0,2,1.5128958,0.021560452,2,1.0290609,0,1.0404639,1.191642,0,2,0,0,0,0,-0.017112932,2,0.51315639,0,0.30889105,0.68432146,-0.0071070459,2,1.4601351,0,1.6459271,1.4235582,0.010069532,0,0.56712589,0,0.69883398,0.4671098,0.011015042,1
59,459,2,1.005629,0,1.0051244,1.0277011,0.0013371476,2,2,0,2,1.5130009,0.021562576,2,1.0290609,0,1.0404681,1.1916092,0,2,0,0,0,0,-0.017111882,2,0.51315639,0,0.3088664,0.68425172,-0.0071064764,2,1.4601351,0,1.6459524,1.423611,0.010070251,0,0.56712589,0,0.69884656,0.46714913,0.011015591,1
59,460,2,1.005629,0,1.0051253,1.0277016,0.0013358425,2,2,0,2,1.5131051,0.021564677,2,1.0290609,0,1.0404723,1.1915767,0,2,0,0,0,0,-0.017110843,2,0.51315639,0,0.30884196,0.68418255,-0.007105912,2,1.4601351,0,1.6459775,1.4236632,0.010070955,0,0.56712589,0,0.69885903,0.46718813,0.011016135,1
59,461,2,1.005629,0,1.0051263,1.0277021,0.0013345398,2,2,0,2,1.5132085,0.021566754,2,1.0290609,0,1.0404764,1.1915444,0,2,0,0,0,0,-0.017109813,2,0.51315639,0,0.30881773,0.68411397,-0.0071053528,2,1.4601351,0,1.6460025,1.4237151,0.010071644,0,0.56712589,0,0.69887139,0.46722681,0.011016673,1
59,462,2,1.005629,0,1.0051272,1.0277026,0.0013332397,2,2,0,2,1.513311,0.021568808,2,1.0290609,0,1.0404806,1.1915124,0,2,0,0,0,0,-0.017108793,2,0.51315639,0,0.3087937,0.68404597,-0.0071047987,2,1.4601351,0,1.6460272,1.4237665,0.010072319,0,0.56712589,0,0.69888366,0.46726518,0.011017205,1
59,463,2,1.005629,0,1.0051281,1.0277031,0.0013319421,2,2,0,2,1.5134126,0.021570838,2,1.0290609,0,1.0404846,1.1914806,0,2,0,0,0,0,-0.017107783,2,0.51315639,0,0.30876987,0.68397854,-0.0071042497,2,1.4601351,0,1.6460517,1.4238175,0.010072979,0,0.56712589,0,0.69889582,0.46730323,0.011017733,1
59,464,2,1.005629,0,1.0051291,1.0277035,0.0013306469,2,2,0,2,1.5135134,0.021572845,2,1.0290609,0,1.0404887,1.1914491,0,2,0,0,0,0,-0.017106782,2,0.51315639,0,0.30874625,0.68391168,-0.0071037057,2,1.4601351,0,1.646076,1.4238681,0.010073626,0,0.56712589,0,0.69890789,0.46734097,0.011018255,1
59,465,2,1.005629,0,1.00513,1.027704,0.0013293543,2,2,0,2,1.5136134,0.021574829,2,1.0290609,0,1.0404928,1.1914178,0,2,0,0,0,0,-0.01710579,2,0.51315639,0,0.30872282,0.68384538,-0.0071031666,2,1.4601351,0,1.6461002,1.4239183,0.010074258,0,0.56712589,0,0.69891985,0.4673784,0.011018772,1
59,466,2,1.005629,0,1.0051309,1.0277045,0.0013280643,2,2,0,2,1.5137125,0.02157679,2,1.0290609,0,1.0404968,1.1913868,0,2,0,0,0,0,-0.017104808,2,0.51315639,0,0.30869959,0.68377964,-0.0071026326,2,1.4601351,0,1.6461241,1.423968,0.010074876,0,0.56712589,0,0.69893172,0.46741553,0.011019283,1
59,467,2,1.005629,0,1.0051318,1.0277049,0.0013267768,2,2,0,2,1.5138109,0.021578729,2,1.0290609,0,1.0405008,1.1913561,0,2,0,0,0,0,-0.017103835,2,0.51315639,0,0.30867656,0.68371446,-0.0071021034,2,1.4601351,0,1.6461478,1.4240173,0.010075481,0,0.56712589,0,0.69894348,0.46745235,0.011019789,1
59,468,2,1.005629,0,1.0051327,1.0277054,0.0013254918,2,2,0,2,1.5139084,0.021580645,2,1.0290609,0,1.0405047,1.1913255,0,2,0,0,0,0,-0.017102872,2,0.51315639,0,0.30865372,0.68364982,-0.007101579,2,1.4601351,0,1.6461714,1.4240663,0.010076072,0,0.56712589,0,0.69895515,0.46748887,0.01102029,1
59,469,2,1.005629,0,1.0051336,1.0277058,0.0013242094,2,2,0,2,1.5140051,0.021582539,2,1.0290609,0,1.0405087,1.1912952,0,2,0,0,0,0,-0.017101917,2,0.51315639,0,0.30863108,0.68358572,-0.0071010595,2,1.4601351,0,1.6461947,1.4241148,0.010076649,0,0.56712589,0,0.69896673,0.46752509,0.011020786,1
59,470,2,1.005629,0,1.0051345,1.0277063,0.0013229296,2,2,0,2,1.514101,0.021584411,2,1.0290609,0,1.0405126,1.1912652,0,2,0,0,0,0,-0.017100971,2,0.51315639,0,0.30860862,0.68352217,-0.0071005447,2,1.4601351,0,1.6462179,1.4241629,0.010077213,0,0.56712589,0,0.6989782,0.46756101,0.011021276,1
59,471,2,1.005629,0,1.0051354,1.0277067,0.0013216525,2,2,0,2,1.5141962,0.021586261,2,1.0290609,0,1.0405165,1.1912354,0,2,0,0,0,0,-0.017100034,2,0.51315639,0,0.30858636,0.68345915,-0.0071000346,2,1.4601351,0,1.6462409,1.4242106,0.010077764,0,0.56712589,0,0.69898959,0.46759664,0.011021762,1
59,472,2,1.005629,0,1.0051363,1.0277072,0.0013203779,2,2,0,2,1.5142905,0.02158809,2,1.0290609,0,1.0405203,1.1912058,0,2,0,0,0,0,-0.017099107,2,0.51315639,0,0.30856428,0.68339666,-0.0070995292,2,1.4601351,0,1.6462637,1.4242579,0.010078301,0,0.56712589,0,0.69900088,0.46763198,0.011022242,1
59,473,2,1.005629,0,1.0051372,1.0277076,0.0013191059,2,2,0,2,1.514384,0.021589897,2,1.0290609,0,1.0405242,1.1911765,0,2,0,0,0,0,-0.017098187,2,0.51315639,0,0.30854239,0.6833347,-0.0070990284,2,1.4601351,0,1.6462863,1.4243049,0.010078826,0,0.56712589,0,0.69901207,0.46766703,0.011022718,1
59,474,2,1.005629,0,1.0051381,1.027708,0.0013178366,2,2,0,2,1.5144768,0.021591684,2,1.0290609,0,1.040528,1.1911474,0,2,0,0,0,0,-0.017097277,2,0.51315639,0,0.30852069,0.68327326,-0.0070985323,2,1.4601351,0,1.6463087,1.4243514,0.010079338,0,0.56712589,0,0.69902317,0.46770179,0.011023188,1
59,475,2,1.005629,0,1.005139,1.0277085,0.0013165699,2,2,0,2,1.5145688,0.021593449,2,1.0290609,0,1.0405318,1.1911185,0,2,0,0,0,0,-0.017096375,2,0.51315639,0,0.30849917,0.68321234,-0.0070980406,2,1.4601351,0,1.6463309,1.4243976,0.010079837,0,0.56712589,0,0.69903419,0.46773627,0.011023653,1
59,476,2,1.005629,0,1.0051399,1.0277089,0.0013153058,2,2,0,2,1.5146601,0.021595193,2,1.0290609,0,1.0405355,1.1910898,0,2,0,0,0,0,-0.017095482,2,0.51315639,0,0.30847783,0.68315193,-0.0070975535,2,1.4601351,0,1.646353,1.4244434,0.010080324,0,0.56712589,0,0.69904511,0.46777046,0.011024113,1
59,477,2,1.005629,0,1.0051407,1.0277093,0.0013140445,2,2,0,2,1.5147506,0.021596916,2,1.0290609,0,1.0405393,1.1910614,0,2,0,0,0,0,-0.017094597,2,0.51315639,0,0.30845667,0.68309203,-0.0070970709,2,1.4601351,0,1.6463749,1.4244888,0.010080798,0,0.56712589,0,0.69905594,0.46780437,0.011024569,1
59,478,2,1.005629,0,1.0051416,1.0277097,0.0013127858,2,2,0,2,1.5148404,0.021598619,2,1.0290609,0,1.040543,1.1910332,0,2,0,0,0,0,-0.01709372,2,0.51315639,0,0.30843569,0.68303263,-0.0070965927,2,1.4601351,0,1.6463966,1.4245338,0.01008126,0,0.56712589,0,0.69906668,0.46783801,0.011025019,1
59,479,2,1.005629,0,1.0051425,1.0277102,0.0013115297,2,2,0,2,1.5149294,0.021600302,2,1.0290609,0,1.0405467,1.1910053,0,2,0,0,0,0,-0.017092852,2,0.51315639,0,0.30841488,0.68297373,-0.0070961189,2,1.4601351,0,1.6464181,1.4245784,0.01008171,0,0.56712589,0,0.69907733,0.46787137,0.011025465,1
59,480,2,1.005629,0,1.0051433,1.0277106,0.0013102764,2,2,0,2,1.5150176,0.021601965,2,1.0290609,0,1.0405503,1.1909775,0,2,0,0,0,0,-0.017091992,2,0.51315639,0,0.30839426,0.68291533,-0.0070956494,2,1.4601351,0,1.6464395,1.4246227,0.010082148,0,0.56712589,0,0.69908789,0.46790446,0.011025906,1
59,481,2,1.005629,0,1.0051442,1.027711,0.0013090258,2,2,0,2,1.5151052,0.021603607,2,1.0290609,0,1.040554,1.19095,0,2,0,0,0,0,-0.01709114,2,0.51315639,0,0.3083738,0.68285742,-0.0070951843,2,1.4601351,0,1.6464606,1.4246666,0.010082574,0,0.56712589,0,0.69909837,0.46793727,0.011026342,1
59,482,2,1.005629,0,1.0051451,1.0277114,0.0013077778,2,2,0,2,1.515192,0.02160523,2,1.0290609,0,1.0405576,1.1909226,0,2,0,0,0,0,-0.017090296,2,0.51315639,0,0.30835352,0.6828,-0.0070947234,2,1.4601351,0,1.6464816,1.4247102,0.010082988,0,0.56712589,0,0.69910876,0.46796982,0.011026773,1
59,483,2,1.005629,0,1.0051459,1.0277118,0.0013065326,2,2,0,2,1.5152781,0.021606833,2,1.0290609,0,1.0405612,1.1908955,0,2,0,0,0,0,-0.01708946,2,0.51315639,0,0.30833341,0.68274307,-0.0070942667,2,1.4601351,0,1.6465025,1.4247534,0.01008339,0,0.56712589,0,0.69911907,0.4680021,0.0110272,1
59,484,2,1.005629,0,1.0051468,1.0277122,0.0013052901,2,2,0,2,1.5153635,0.021608417,2,1.0290609,0,1.0405647,1.1908687,0,2,0,0,0,0,-0.017088632,2,0.51315639,0,0.30831347,0.68268661,-0.0070938143,2,1.4601351,0,1.6465232,1.4247962,0.010083781,0,0.56712589,0,0.69912928,0.46803411,0.011027621,1
59,485,2,1.005629,0,1.0051476,1.0277126,0.0013040504,2,2,0,2,1.5154482,0.021609982,2,1.0290609,0,1.0405683,1.190842,0,2,0,0,0,0,-0.017087812,2,0.51315639,0,0.3082937,0.68263063,-0.007093366,2,1.4601351,0,1.6465437,1.4248387,0.010084161,0,0.56712589,0,0.69913942,0.46806586,0.011028038,1
59,486,2,1.005629,0,1.0051485,1.027713,0.0013028134,2,2,0,2,1.5155322,0.021611527,2,1.0290609,0,1.0405718,1.1908155,0,2,0,0,0,0,-0.017087,2,0.51315639,0,0.3082741,0.68257511,-0.0070929218,2,1.4601351,0,1.646564,1.4248808,0.010084529,0,0.56712589,0,0.69914947,0.46809735,0.011028451,1
59,487,2,1.005629,0,1.0051493,1.0277133,0.0013015791,2,2,0,2,1.5156155,0.021613054,2,1.0290609,0,1.0405753,1.1907893,0,2,0,0,0,0,-0.017086196,2,0.51315639,0,0.30825466,0.68252007,-0.0070924818,2,1.4601351,0,1.6465842,1.4249226,0.010084886,0,0.56712589,0,0.69915944,0.46812859,0.011028859,1
59,488,2,1.005629,0,1.0051501,1.0277137,0.0013003476,2,2,0,2,1.5156981,0.021614562,2,1.0290609,0,1.0405788,1.1907632,0,2,0,0,0,0,-0.017085399,2,0.51315639,0,0.30823538,0.68246549,-0.0070920457,2,1.4601351,0,1.6466042,1.4249641,0.010085231,0,0.56712589,0,0.69916933,0.46815957,0.011029262,1
59,489,2,1.005629,0,1.005151,1.0277141,0.0012991188,2,2,0,2,1.51578,0.021616051,2,1.0290609,0,1.0405822,1.1907374,0,2,0,0,0,0,-0.017084609,2,0.51315639,0,0.30821627,0.68241137,-0.0070916137,2,1.4601351,0,1.646624,1.4250052,0.010085566,0,0.56712589,0,0.69917913,0.46819029,0.011029661,1
59,490,2,1.005629,0,1.0051518,1.0277145,0.0012978928,2,2,0,2,1.5158612,0.021617522,2,1.0290609,0,1.0405857,1.1907117,0,2,0,0,0,0,-0.017083827,2,0.51315639,0,0.30819732,0.68235771,-0.0070911857,2,1.4601351,0,1.6466437,1.4250459,0.010085891,0,0.56712589,0,0.69918885,0.46822076,0.011030055,1
59,491,2,1.005629,0,1.0051526,1.0277149,0.0012966696,2,2,0,2,1.5159418,0.021618974,2,1.0290609,0,1.0405891,1.1906863,0,2,0,0,0,0,-0.017083053,2,0.51315639,0,0.30817853,0.68230449,-0.0070907616,2,1.4601351,0,1.6466632,1.4250863,0.010086204,0,0.56712589,0,0.6991985,0.46825098,0.011030445,1
59,492,2,1.005629,0,1.0051534,1.0277152,0.0012954492,2,2,0,2,1.5160217,0.021620409,2,1.0290609,0,1.0405924,1.1906611,0,2,0,0,0,0,-0.017082286,2,0.51315639,0,0.3081599,0.68225173,-0.0070903414,2,1.4601351,0,1.6466826,1.4251264,0.010086507,0,0.56712589,0,0.69920806,0.46828096,0.01103083,1
59,493,2,1.005629,0,1.0051542,1.0277156,0.0012942316,2,2,0,2,1.516101,0.021621825,2,1.0290609,0,1.0405958,1.190636,0,2,0,0,0,0,-0.017081526,2,0.51315639,0,0.30814143,0.68219941,-0.0070899251,2,1.4601351,0,1.6467018,1.4251662,0.010086799,0,0.56712589,0,0.69921754,0.46831068,0.011031211,1
59,494,2,1.005629,0,1.005155,1.027716,0.0012930168,2,2,0,2,1.5161796,0.021623224,2,1.0290609,0,1.0405991,1.1906112,0,2,0,0,0,0,-0.017080774,2,0.51315639,0,0.30812311,0.68214753,-0.0070895126,2,1.4601351,0,1.6467209,1.4252056,0.010087081,0,0.56712589,0,0.69922695,0.46834017,0.011031587,1
59,495,2,1.005629,0,1.0051559,1.0277163,0.0012918047,2,2,0,2,1.5162575,0.021624605,2,1.0290609,0,1.0406025,1.1905866,0,2,0,0,0,0,-0.017080028,2,0.51315639,0,0.30810495,0.68209609,-0.007089104,2,1.4601351,0,1.6467398,1.4252447,0.010087353,0,0.56712589,0,0.69923628,0.46836941,0.011031959,1
59,496,2,1.005629,0,1.0051567,1.0277167,0.0012905955,2,2,0,2,1.5163348,0.021625969,2,1.0290609,0,1.0406058,1.1905621,0,2,0,0,0,0,-0.01707929,2,0.51315639,0,0.30808694,0.68204508,-0.0070886991,2,1.4601351,0,1.6467585,1.4252835,0.010087614,0,0.56712589,0,0.69924553,0.46839841,0.011032327,1
59,497,2,1.005629,0,1.0051575,1.027717,0.0012893891,2,2,0,2,1.5164114,0.021627315,2,1.0290609,0,1.040609,1.1905379,0,2,0,0,0,0,-0.017078559,2,0.51315639,0,0.30806908,0.6819945,-0.0070882979,2,1.4601351,0,1.6467771,1.4253219,0.010087865,0,0.56712589,0,0.69925471,0.46842718,0.01103269,1
59,498,2,1.005629,0,1.0051583,1.0277174,0.0012881855,2,2,0,2,1.5164875,0.021628645,2,1.0290609,0,1.0406123,1.1905138,0,2,0,0,0,0,-0.017077834,2,0.51315639,0,0.30805137,0.68194435,-0.0070879004,2,1.4601351,0,1.6467956,1.4253601,0.010088107,0,0.56712589,0,0.69926381,0.4684557,0.01103305,1
59,499,2,1.005629,0,1.0051591,1.0277177,0.0012869847,2,2,0,2,1.5165629,0.021629957,2,1.0290609,0,1.0406155,1.19049,0,2,0,0,0,0,-0.017077117,2,0.51315639,0,0.30803382,0.68189461,-0.0070875066,2,1.4601351,0,1.6468139,1.4253979,0.010088339,0,0.56712589,0,0.69927283,0.468484,0.011033404,1
59,500,2,1.005629,0,1.0051598,1.0277181,0.0012857868,2,2,0,2,1.5166376,0.021631253,2,1.0290609,0,1.0406187,1.1904663,0,2,0,0,0,0,-0.017076406,2,0.51315639,0,0.30801641,0.6818453,-0.0070871165,2,1.4601351,0,1.646832,1.4254354,0.010088561,0,0.56712589,0,0.69928178,0.46851206,0.011033755,1
59,501,2,1.005629,0,1.0051606,1.0277184,0.0012845917,2,2,0,2,1.5167118,0.021632531,2,1.0290609,0,1.0406219,1.1904428,0,2,0,0,0,0,-0.017075703,2,0.51315639,0,0.30799915,0.68179641,-0.0070867299,2,1.4601351,0,1.64685,1.4254726,0.010088773,0,0.56712589,0,0.69929065,0.46853989,0.011034102,1
59,502,2,1.005629,0,1.0051614,1.0277187,0.0012833994,2,2,0,2,1.5167853,0.021633794,2,1.0290609,0,1.0406251,1.1904195,0,2,0,0,0,0,-0.017075006,2,0.51315639,0,0.30798203,0.68174792,-0.0070863469,2,1.4601351,0,1.6468679,1.4255095,0.010088976,0,0.56712589,0,0.69929946,0.4685675,0.011034444,1
59,503,2,1.005629,0,1.0051622,1.0277191,0.00128221,2,2,0,2,1.5168583,0.02163504,2,1.0290609,0,1.0406282,1.1903963,0,2,0,0,0,0,-0.017074315,2,0.51315639,0,0.30796506,0.68169984,-0.0070859675,2,1.4601351,0,1.6468856,1.4255461,0.010089169,0,0.56712589,0,0.69930819,0.46859487,0.011034782,1
59,504,2,1.005629,0,1.005163,1.0277194,0.0012810235,2,2,0,2,1.5169306,0.021636269,2,1.0290609,0,1.0406313,1.1903734,0,2,0,0,0,0,-0.017073632,2,0.51315639,0,0.30794823,0.68165217,-0.0070855915,2,1.4601351,0,1.6469032,1.4255824,0.010089353,0,0.56712589,0,0.69931684,0.46862202,0.011035116,1
59,505,2,1.005629,0,1.0051637,1.0277197,0.0012798397,2,2,0,2,1.5170023,0.021637483,2,1.0290609,0,1.0406344,1.1903506,0,2,0,0,0,0,-0.017072954,2,0.51315639,0,0.30793155,0.6816049,-0.0070852191,2,1.4601351,0,1.6469206,1.4256184,0.010089528,0,0.56712589,0,0.69932543,0.46864895,0.011035446,1
59,506,2,1.005629,0,1.0051645,1.0277201,0.0012786589,2,2,0,2,1.5170735,0.02163868,2,1.0290609,0,1.0406375,1.1903281,0,2,0,0,0,0,-0.017072284,2,0.51315639,0,0.307915,0.68155803,-0.00708485,2,1.4601351,0,1.6469379,1.4256541,0.010089694,0,0.56712589,0,0.69933395,0.46867566,0.011035773,1
59,507,2,1.005629,0,1.0051653,1.0277204,0.0012774809,2,2,0,2,1.517144,0.021639862,2,1.0290609,0,1.0406406,1.1903057,0,2,0,0,0,0,-0.017071619,2,0.51315639,0,0.3078986,0.68151156,-0.0070844844,2,1.4601351,0,1.646955,1.4256895,0.01008985,0,0.56712589,0,0.69934239,0.46870215,0.011036095,1
59,508,2,1.005629,0,1.005166,1.0277207,0.0012763057,2,2,0,2,1.517214,0.021641028,2,1.0290609,0,1.0406436,1.1902834,0,2,0,0,0,0,-0.017070961,2,0.51315639,0,0.30788233,0.68146547,-0.0070841222,2,1.4601351,0,1.646972,1.4257246,0.010089998,0,0.56712589,0,0.69935077,0.46872842,0.011036413,1
59,509,2,1.005629,0,1.0051668,1.027721,0.0012751335,2,2,0,2,1.5172834,0.021642179,2,1.0290609,0,1.0406467,1.1902614,0,2,0,0,0,0,-0.01707031,2,0.51315639,0,0.3078662,0.68141977,-0.0070837633,2,1.4601351,0,1.6469889,1.4257594,0.010090137,0,0.56712589,0,0.69935907,0.46875448,0.011036727,1
59,510,2,1.005629,0,1.0051675,1.0277213,0.0012739641,2,2,0,2,1.5173522,0.021643314,2,1.0290609,0,1.0406497,1.1902395,0,2,0,0,0,0,-0.017069664,2,0.51315639,0,0.30785021,0.68137446,-0.0070834078,2,1.4601351,0,1.6470056,1.4257939,0.010090267,0,0.56712589,0,0.69936731,0.46878032,0.011037037,1
59,511,2,1.005629,0,1.0051683,1.0277217,0.0012727975,2,2,0,2,1.5174204,0.021644434,2,1.0290609,0,1.0406527,1.1902178,0,2,0,0,0,0,-0.017069025,2,0.51315639,0,0.30783436,0.68132953,-0.0070830555,2,1.4601351,0,1.6470222,1.4258282,0.010090389,0,0.56712589,0,0.69937548,0.46880595,0.011037343,1
59,512,2,1.005629,0,1.005169,1.027722,0.0012716339,2,2,0,2,1.5174881,0.021645539,2,1.0290609,0,1.0406556,1.1901963,0,2,0,0,0,0,-0.017068392,2,0.51315639,0,0.30781863,0.68128498,-0.0070827066,2,1.4601351,0,1.6470387,1.4258621,0.010090502,0,0.56712589,0,0.69938358,0.46883137,0.011037646,1
59,513,2,1.005629,0,1.0051698,1.0277223,0.0012704731,2,2,0,2,1.5175553,0.021646629,2,1.0290609,0,1.0406586,1.1901749,0,2,0,0,0,0,-0.017067765,2,0.51315639,0,0.30780304,0.68124081,-0.0070823608,2,1.4601351,0,1.647055,1.4258958,0.010090607,0,0.56712589,0,0.69939162,0.46885658,0.011037944,1
59,514,2,1.005629,0,1.0051705,1.0277226,0.0012693152,2,2,0,2,1.5176218,0.021647705,2,1.0290609,0,1.0406615,1.1901537,0,2,0,0,0,0,-0.017067144,2,0.51315639,0,0.30778759,0.681197,-0.0070820182,2,1.4601351,0,1.6470712,1.4259292,0.010090703,0,0.56712589,0,0.69939959,0.46888158,0.011038239,1
59,515,2,1.005629,0,1.0051713,1.0277229,0.0012681602,2,2,0,2,1.5176878,0.021648765,2,1.0290609,0,1.0406644,1.1901327,0,2,0,0,0,0,-0.017066529,2,0.51315639,0,0.30777226,0.68115357,-0.0070816789,2,1.4601351,0,1.6470873,1.4259623,0.010090792,0,0.56712589,0,0.69940749,0.46890638,0.01103853,1
59,516,2,1.005629,0,1.005172,1.0277232,0.0012670081,2,2,0,2,1.5177533,0.021649811,2,1.0290609,0,1.0406673,1.1901119,0,2,0,0,0,0,-0.01706592,2,0.51315639,0,0.30775706,0.6811105,-0.0070813426,2,1.4601351,0,1.6471033,1.4259952,0.010090872,0,0.56712589,0,0.69941533,0.46893098,0.011038817,1
59,517,2,1.005629,0,1.0051727,1.0277235,0.0012658589,2,2,0,2,1.5178182,0.021650843,2,1.0290609,0,1.0406701,1.1900912,0,2,0,0,0,0,-0.017065316,2,0.51315639,0,0.30774199,0.68106779,-0.0070810095,2,1.4601351,0,1.6471191,1.4260278,0.010090943,0,0.56712589,0,0.6994231,0.46895537,0.011039101,1
59,518,2,1.005629,0,1.0051735,1.0277238,0.0012647126,2,2,0,2,1.5178826,0.02165186,2,1.0290609,0,1.040673,1.1900706,0,2,0,0,0,0,-0.017064719,2,0.51315639,0,0.30772705,0.68102545,-0.0070806795,2,1.4601351,0,1.6471347,1.4260601,0.010091007,0,0.56712589,0,0.69943081,0.46897956,0.011039381,1
59,519,2,1.005629,0,1.0051742,1.0277241,0.0012635692,2,2,0,2,1.5179465,0.021652863,2,1.0290609,0,1.0406758,1.1900503,0,2,0,0,0,0,-0.017064127,2,0.51315639,0,0.30771224,0.68098346,-0.0070803526,2,1.4601351,0,1.6471503,1.4260921,0.010091064,0,0.56712589,0,0.69943845,0.46900356,0.011039657,1
59,520,2,1.005629,0,1.0051749,1.0277243,0.0012624286,2,2,0,2,1.5180098,0.021653852,2,1.0290609,0,1.0406786,1.1900301,0,2,0,0,0,0,-0.017063541,2,0.51315639,0,0.30769755,0.68094182,-0.0070800287,2,1.4601351,0,1.6471657,1.4261239,0.010091112,0,0.56712589,0,0.69944604,0.46902735,0.01103993,1
59,521,2,1.005629,0,1.0051756,1.0277246,0.001261291,2,2,0,2,1.5180726,0.021654827,2,1.0290609,0,1.0406814,1.19001,0,2,0,0,0,0,-0.017062961,2,0.51315639,0,0.30768298,0.68090054,-0.0070797078,2,1.4601351,0,1.647181,1.4261554,0.010091152,0,0.56712589,0,0.69945356,0.46905095,0.011040199,1
59,522,2,1.005629,0,1.0051763,1.0277249,0.0012601563,2,2,0,2,1.5181349,0.021655789,2,1.0290609,0,1.0406842,1.1899901,0,2,0,0,0,0,-0.017062386,2,0.51315639,0,0.30766854,0.6808596,-0.0070793898,2,1.4601351,0,1.6471962,1.4261867,0.010091185,0,0.56712589,0,0.69946101,0.46907436,0.011040464,1
59,523,2,1.005629,0,1.005177,1.0277252,0.0012590245,2,2,0,2,1.5181967,0.021656737,2,1.0290609,0,1.040687,1.1899704,0,2,0,0,0,0,-0.017061817,2,0.51315639,0,0.30765422,0.68081901,-0.0070790749,2,1.4601351,0,1.6472113,1.4262177,0.010091211,0,0.56712589,0,0.69946841,0.46909758,0.011040726,1
59,524,2,1.005629,0,1.0051777,1.0277255,0.0012578955,2,2,0,2,1.518258,0.021657671,2,1.0290609,0,1.0406897,1.1899508,0,2,0,0,0,0,-0.017061253,2,0.51315639,0,0.30764002,0.68077876,-0.0070787628,2,1.4601351,0,1.6472262,1.4262484,0.010091229,0,0.56712589,0,0.69947574,0.4691206,0.011040984,1
59,525,2,1.005629,0,1.0051785,1.0277258,0.0012567695,2,2,0,2,1.5183187,0.021658592,2,1.0290609,0,1.0406924,1.1899314,0,2,0,0,0,0,-0.017060695,2,0.51315639,0,0.30762594,0.68073885,-0.0070784537,2,1.4601351,0,1.647241,1.4262789,0.01009124,0,0.56712589,0,0.69948302,0.46914343,0.011041239,1
59,526,2,1.005629,0,1.0051792,1.027726,0.0012556464,2,2,0,2,1.518379,0.021659499,2,1.0290609,0,1.0406951,1.1899121,0,2,0,0,0,0,-0.017060142,2,0.51315639,0,0.30761198,0.68069928,-0.0070781474,2,1.4601351,0,1.6472557,1.4263092,0.010091243,0,0.56712589,0,0.69949023,0.46916608,0.01104149,1
59,527,2,1.005629,0,1.0051799,1.0277263,0.0012545262,2,2,0,2,1.5184388,0.021660394,2,1.0290609,0,1.0406978,1.189893,0,2,0,0,0,0,-0.017059594,2,0.51315639,0,0.30759814,0.68066004,-0.007077844,2,1.4601351,0,1.6472703,1.4263392,0.010091239,0,0.56712589,0,0.69949739,0.46918854,0.011041738,1
59,528,2,1.005629,0,1.0051805,1.0277266,0.0012534089,2,2,0,2,1.518498,0.021661276,2,1.0290609,0,1.0407005,1.189874,0,2,0,0,0,0,-0.017059052,2,0.51315639,0,0.30758441,0.68062113,-0.0070775435,2,1.4601351,0,1.6472848,1.4263689,0.010091228,0,0.56712589,0,0.69950448,0.46921082,0.011041983,1
59,529,2,1.005629,0,1.0051812,1.0277268,0.0012522945,2,2,0,2,1.5185568,0.021662144,2,1.0290609,0,1.0407031,1.1898552,0,2,0,0,0,0,-0.017058515,2,0.51315639,0,0.30757081,0.68058255,-0.0070772457,2,1.4601351,0,1.6472991,1.4263984,0.01009121,0,0.56712589,0,0.69951152,0.46923291,0.011042224,1
59,530,2,1.005629,0,1.0051819,1.0277271,0.0012511831,2,2,0,2,1.5186151,0.021663,2,1.0290609,0,1.0407058,1.1898366,0,2,0,0,0,0,-0.017057983,2,0.51315639,0,0.30755731,0.68054429,-0.0070769507,2,1.4601351,0,1.6473134,1.4264277,0.010091186,0,0.56712589,0,0.6995185,0.46925483,0.011042461,1
59,531,2,1.005629,0,1.0051826,1.0277274,0.0012500745,2,2,0,2,1.5186729,0.021663843,2,1.0290609,0,1.0407084,1.189818,0,2,0,0,0,0,-0.017057456,2,0.51315639,0,0.30754393,0.68050636,-0.0070766584,2,1.4601351,0,1.6473275,1.4264567,0.010091154,0,0.56712589,0,0.69952542,0.46927656,0.011042696,1
59,532,2,1.005629,0,1.0051833,1.0277276,0.0012489688,2,2,0,2,1.5187302,0.021664674,2,1.0290609,0,1.040711,1.1897997,0,2,0,0,0,0,-0.017056935,2,0.51315639,0,0.30753067,0.68046875,-0.0070763689,2,1.4601351,0,1.6473415,1.4264854,0.010091115,0,0.56712589,0,0.69953229,0.46929811,0.011042927,1
59,533,2,1.005629,0,1.005184,1.0277279,0.0012478661,2,2,0,2,1.5187871,0.021665492,2,1.0290609,0,1.0407136,1.1897814,0,2,0,0,0,0,-0.017056418,2,0.51315639,0,0.30751751,0.68043145,-0.0070760821,2,1.4601351,0,1.6473554,1.426514,0.01009107,0,0.56712589,0,0.69953909,0.46931949,0.011043155,1
